id_transacao_raw,data_transacao,data_competencia,id_area_raw,id_fornecedor_raw,tipo_transacao,valor_bruto,valor_liquido,moeda,descricao,id_categoria_raw,forma_pagamento,status_pagamento,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
TR-00300,2025-03-20,2025-03-01,ATD,FORN-00003,RECEITA,2130.453549863441,2055.172727203217,BRL,Hospedagem em viagem a serviço de ATD,19,BOLETO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,300,76371f561bd4a086df21b6539549cb01a18dfa360da167ceea68877bea88adaa
TR-00301,2025-03-07,2025-03-01,QAS,FORN-00003,RECEITA,2124.3728695894188,2124.3728695894188,BRL,Manutenção estrutural vinculada à área QAS,3,BOLETO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,301,8e9696fef2747ca811615e95832d196383998ad6eaf09f4ae9d760cc94f718ca
TR-00302,2025-03-24,2025-03-01,ADM,FORN-00003,DESPESA,2265.637955824682,2265.637955824682,BRL,Serviço especializado solicitado por ADM,1,TRANSFERENCIA,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,302,5da158188a1f71852c6b340ad34dbf46d9ef826a8c3d33f5fe56df40e0153a58
TR-00303,2025-03-19,2025-03-01,VND,FORN-00003,DESPESA,2130.9574566907295,2130.9574566907295,BRL,Royalties recebidos por VND,32,BOLETO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,303,85529512e43ac87627db41a5e11a458d015e4c18ab92801cfc04a7abff5555ac
TR-00436,2025-03-17,2025-03-01,PES,FORN-00004,DESPESA,4224.614565390097,4112.363991786615,BRL,Serviços contábeis externos - PES,25,BOLETO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,436,9f884fe7f056ecc28b3c0b169020978d4c9c3d309f1bfc77311a5791bc12170d
TR-00437,2025-03-18,2025-03-01,COM,FORN-00004,RECEITA,4464.6217524919975,4464.6217524919975,BRL,Licença de software para área COM,27,PIX,ATRASADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,437,c74b662193be430818839e6ce7969b2ff9289f54a7a1385f1fbf5ef436eaaaec
TR-00438,2025-03-14,2025-03-01,ATD,FORN-00004,DESPESA,3716.13842677524,3716.13842677524,BRL,Custo operacional associado a ATD,8,PIX,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,438,0a6c910de7f8b2a850f35c53c807c490e4e85746bd4d67ccee1ea27564dc9076
TR-00439,2025-03-06,2025-03-01,JUR,FORN-00004,RECEITA,4572.628448460704,4465.304343722321,BRL,Serviço de tecnologia contratado por JUR,5,BOLETO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,439,9a2a4b3003f6151b03206accf678876d3edc65a6f09f8b92c0d9e1705b8c2041
TR-00440,2025-03-31,2025-03-01,JUR,FORN-00004,DESPESA,3483.840691633044,3483.840691633044,BRL,Apólice de seguro - JUR,21,TED,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,440,ca6de78cce1678139c6138b5216f230a52e2157d57b060f0d43dad972c6fb1e2
TR-00441,2025-03-20,2025-03-01,COMP,FORN-00004,RECEITA,3884.141916184121,3884.141916184121,BRL,Tarifas de serviços financeiros - COMP,22,BOLETO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,441,ce248514aca3121d1bf7d16468aac4a999002e1dadeffa877c78bbe224545079
TR-00442,2025-03-27,2025-03-01,FIN,FORN-00004,DESPESA,4871.405494017874,4871.405494017874,BRL,Despesa jurídica da área FIN,24,BOLETO,ATRASADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,442,da754d3015633371ce3f44fc31ed5a73c05702581589c8278bb0e8b52484deed
TR-00443,2025-03-21,2025-03-01,CTB,FORN-00004,DESPESA,4256.190725211846,4256.190725211846,BRL,Aquisição de material operacional - CTB,2,PIX,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,443,1a5caf2f488b83ba58b4ee840aad6a0ddf83724cbcba52445de324224afd4375
TR-00444,2025-03-14,2025-03-01,ADM,FORN-00004,DESPESA,3984.9834591849644,3984.9834591849644,BRL,Despesa operacional - ADM,8,TED,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,444,5b23e01f8eb7dbf0f48264f16677ddaa8f5baf89521c6332009e958b4023e334
TR-00636,2025-03-13,2025-03-01,MKT,1000004,RECEITA,2898.386498229781,2846.2769632900167,USD,Receita eventual registrada em MKT,37,TED,ATRASADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,636,6c5f90efe773c6e732c48315b5a988846d3cff6f3d0c9fc74884200c0951673f
TR-00637,2025-03-10,2025-03-01,QAS,1000004,RECEITA,1888.5094308527923,1888.5094308527923,BRL,Compra de insumos para setor QAS,2,TRANSFERENCIA,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,637,677759a8b8b8a24c5717e13c1df4fb89ff3f633afe5dab2eade2a334376a83d8
TR-00638,2025-03-17,2025-03-01,COM,1000004,DESPESA,2942.287022461697,2942.287022461697,USD,Viagem corporativa - COM,18,TRANSFERENCIA,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,638,c0779a02b8154f5bc76c8e7701dba199e5345974c5437c9de8fd516d9fec23a5
TR-00639,2025-03-24,2025-03-01,COM,1000004,DESPESA,3507.2169796873836,3351.874565273528,BRL,Assessoria legal vinculada à área COM,7,PIX,ATRASADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,639,6ba8ec0a06efe2c0e57de0c0aec9695cfbc40557f8ed45e53b731513a3bcafd5
TR-00640,2025-03-11,2025-03-01,COMP,1000004,DESPESA,3197.677466859844,3197.677466859844,BRL,Contrato de serviço - setor COMP,1,TRANSFERENCIA,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,640,62f4b547927a072af33af8c9afc21f95860df894c4363b283a0fbe85304b79c3
TR-00641,2025-03-27,2025-03-01,ADM,1000004,DESPESA,3456.442674061886,3456.442674061886,BRL,Prestação de serviço para área ADM,1,TED,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,641,f492bb88cf3dc0ab6c89411d48195f8634d42374949ae5328967b125b56996cc
TR-00642,2025-03-17,2025-03-01,TI,1000004,DESPESA,2935.276084640569,2873.3857146016626,BRL,Honorarium advocatício - TI,24,TED,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,642,a4c30cb22e1aa0aba1001b06ba4634afb3234d970840049083c576b2e9170281
TR-00643,2025-03-10,2025-03-01,ATD,1000004,DESPESA,2890.006975244782,2847.915023620774,BRL,Serviço especializado solicitado por ATD,1,TRANSFERENCIA,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,643,ee94f4a695c8f8c5b0a59bac7e5f5a76d8484f5162ab211328d28c3587948e2a
TR-00644,2025-03-18,2025-03-01,COM,1000004,RECEITA,3831.5370493364994,3831.5370493364994,BRL,Honorários jurídicos - COM,7,PIX,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,644,5071ff9fec0fd5eb8d957b377211351a2958b898f8b0fc593fd835c015b17fcc
TR-00645,2025-03-24,2025-03-01,COM,1000004,DESPESA,3191.311176167814,3191.311176167814,BRL,Compra de insumos para setor COM,2,BOLETO,CANCELADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,645,518f075e276a9f4a6bc4cba5e7362586f83ba1274bd61fe7370bcc11e829aa51
TR-00646,2025-03-17,2025-03-01,PJT,1000004,DESPESA,3549.1223752049063,3549.1223752049063,BRL,Imposto sobre venda apurado em PJT,40,TED,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,646,cee64a55a906c2f32e3da2a9506b169baefd40b123cccc3d87c9758d48a2eeb1
TR-00647,2025-03-24,2025-03-01,PRD,1000004,RECEITA,2812.8176065916496,2812.8176065916496,BRL,Prestação de serviço para área PRD,1,BOLETO,ATRASADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,647,1432d6149f88fc1d28ab64a3f2c01996b870690bfb8f0400ccc4eff4bab8c816
TR-00648,2025-03-20,2025-03-01,MKT,1000004,RECEITA,3148.9715307705105,3148.9715307705105,BRL,Aquisição de material operacional - MKT,2,BOLETO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,648,04b3006561c8ab199a0ec4bec1fb7638f61f859c2572e31eea75fab588e6ba18
TR-00649,2025-03-07,2025-03-01,FIN,1000004,DESPESA,9059.244197708713,9059.244197708713,EUR,Alienação de bem patrimonial - FIN,35,TED,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,649,d505e7129f3750d281e1ef60c584f6d33989a761651ca169702ad16f2e448b84
TR-00650,2025-03-24,2025-03-01,COM,1000004,DESPESA,2770.1914800228055,2770.1914800228055,BRL,Investimento em marketing corporativo (COM),4,BOLETO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,650,8cb16f64bbd930e61bbdee05b282263b6d5772057ffeb9659a789e6c1c4edf37
TR-00651,2025-03-07,2025-03-01,COM,1000004,DESPESA,4067.018894587189,4067.018894587189,BRL,Investimento em marketing corporativo (COM),4,CARTAO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,651,16678162fd9087cffaa9a543988445d0add17eaffc6a415f9c36201f40544ce3
TR-00652,2025-03-13,2025-03-01,VND,1000004,RECEITA,3305.6482860362075,3305.6482860362075,BRL,Alienação de bem patrimonial - VND,35,BOLETO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,652,5e7f249ebf0546f8c053950eec3fb761d5aaa1bb5036b9ad5ee86f9f72ffc029
TR-00653,2025-03-25,2025-03-01,RH,1000004,RECEITA,2984.6582277483926,2984.6582277483926,BRL,Aquisição de material operacional - RH,2,TED,ATRASADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,653,60a4f15754f6e3a7a1d6130b6b496374e73a316c75c9666062b39ab71dd0ea09
TR-00875,2025-03-24,2025-03-01,OP,FORN-00006,DESPESA,1633.3549092382736,1608.232159114742,BRL,Despesa operacional - OP,8,TED,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,875,e2cf6958c80cdf5d5933e75f4ebb25759a0048f19ed70110c01a4e0caa75485e
TR-00876,2025-03-24,2025-03-01,PRD,FORN-00006,RECEITA,1563.5239124379373,1563.5239124379373,BRL,Serviço de tecnologia contratado por PRD,5,BOLETO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,876,bff448b0b34822dcd6de7d6b6de45ffa3a40866a2bf748917389a252d665c6d5
TR-00877,2025-03-14,2025-03-01,COMP,FORN-00006,RECEITA,1693.8948059653012,1637.0860735337155,BRL,Licença de software para área COMP,27,BOLETO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,877,04f77aac59da462c7cf6d3ecb0208af2a017a16978594273ecfb64fded4270d3
TR-00878,2025-03-12,2025-03-01,COM,FORN-00006,DESPESA,1814.9224723137763,1814.9224723137763,USD,Despesa de infraestrutura - COM,3,TED,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,878,aa33ba6c46eab25a5cdbec0ee264565e6f2c1f8abcfe2ea9f861f28605a37829
TR-00879,2025-03-24,2025-03-01,JUR,FORN-00006,RECEITA,1717.2618450785114,1717.2618450785114,BRL,Compra de insumos para setor JUR,2,TRANSFERENCIA,CANCELADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,879,f1ff6a2266c17b0f096a10d65021c34fc5005895f8527665c9ece850f1a10165
TR-00880,2025-03-17,2025-03-01,ATD,FORN-00006,DESPESA,1219.1342852796795,1219.1342852796795,BRL,Campanha institucional - ATD,4,CARTAO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,880,0573e7c6d07f35d1343f2fc63f866075d417a591b343879677e113e9f4361425
TR-00881,2025-03-10,2025-03-01,RH,FORN-00006,RECEITA,1460.2050974686192,1460.2050974686192,BRL,Reparo de frota vinculado à área RH,17,PIX,CANCELADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,881,ceccfbcf6d47b3e4787d14856dc97a215e85a80347e5e9048b6a69de2a8061f3
TR-00882,2025-03-21,2025-03-01,RH,FORN-00006,DESPESA,1711.2901770921228,1711.2901770921228,BRL,Licenciamento de software - RH,5,PIX,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,882,257b0548d4c0bf1bc08c47608e521d0e6cdfea56ec8b0fcb8ead3af34b8c8311
TR-00883,2025-03-12,2025-03-01,CPT,FORN-00006,DESPESA,1909.4494822288798,1817.4435986612573,BRL,Juros sobre operação financeira - CPT,23,PIX,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,883,5870411363fdd468b41904156b605728ec2f139939563c7d11ce8c59f676a4a4
TR-00884,2025-03-24,2025-03-01,COMP,FORN-00006,DESPESA,1601.3230843194824,1601.3230843194824,BRL,Contrato de serviço - setor COMP,1,CARTAO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,884,5ecbbfa55428e75cb255d67e9a6b85bef2f20760563b28a666e195924ce53d15
TR-00885,2025-03-17,2025-03-01,COMP,FORN-00006,DESPESA,1886.2712570587423,1886.2712570587423,BRL,Despesa de infraestrutura - COMP,3,PIX,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,885,5a4f4d23734b56db513bc7dc4ac851409e1201eeb3211df73d2b2c14b1f63178
TR-00886,2025-03-18,2025-03-01,LOG,FORN-00006,RECEITA,1509.3581885460776,1466.7990776628674,BRL,Abatimento comercial registrado em LOG,38,TRANSFERENCIA,ATRASADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,886,ffbaee08b7dc7d89574f5f66bf762045784c703cd2253fd383c1343eefdcab68
TR-01128,2025-03-17,2025-03-01,COM,ACC-00007,DESPESA,2297.240810415512,2195.555294702023,BRL,Diária de hotel para equipe COM,19,CARTAO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1128,3464af32a52bea7aa7cc4d1a475cea30e4a7423c23557c05093ffeff3d045249
TR-01129,2025-03-13,2025-03-01,QAS,ACC-00007,DESPESA,2055.31609820916,2055.31609820916,BRL,Aquisição de material operacional - QAS,2,TED,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1129,5b2e320b7bb6d0c04d80d6dc786a9ea95a5495d152617a10886cb3b81701fd3d
TR-01130,2025-03-19,2025-03-01,ATD,ACC-00007,DESPESA,2110.1661894575814,2110.1661894575814,BRL,Treinamento corporativo para equipe ATD,30,BOLETO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1130,d1f9c119f7205ee6ef9ad574c245897c3e59115fdc5237671fa970c3e6380490
TR-01131,2025-03-04,2025-03-01,COMP,ACC-00007,RECEITA,2234.9274932619237,2177.9848573217455,BRL,Contrato de serviço - setor COMP,1,PIX,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1131,71e697101d3b9f2ec3c0c25d9ece46ecc5d8e6ccd7075fdbe122be4620b62f2d
TR-01132,2025-03-13,2025-03-01,FIN,ACC-00007,RECEITA,1991.6267512988225,1958.298548070063,BRL,Treinamento corporativo para equipe FIN,30,TRANSFERENCIA,ATRASADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1132,6b7ea848c8d2e2886c359083bac7c1f5e3c758beac7b4760f96a285ecbb599ba
TR-01133,2025-03-17,2025-03-01,COM,ACC-00007,RECEITA,2258.5103258573813,2258.5103258573813,BRL,Contrato de serviço - setor COM,1,BOLETO,ATRASADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1133,68558a2faf37e4ffe3974d0372383f1a83b41abd26c09fffaa0b5f84ffaa7c8a
TR-01134,2025-03-17,2025-03-01,ATD,ACC-00007,DESPESA,2335.4399750169378,2335.4399750169378,BRL,Receita eventual registrada em ATD,37,TRANSFERENCIA,ATRASADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1134,7fc5ae0c694344de851719ffac87b73d6b10ac99977979cdeaf32d571137d296
TR-01135,2025-03-19,2025-03-01,OP,ACC-00007,RECEITA,2205.1223473815494,2205.1223473815494,BRL,Juros sobre operação financeira - OP,23,BOLETO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1135,8d701cddeb40246dff430c31904af56809052b97146ad5c09703abfe11e5ebea
TR-01136,2025-03-13,2025-03-01,ESG,ACC-00007,DESPESA,2533.198408336868,2533.198408336868,BRL,Despesa operacional - ESG,8,TRANSFERENCIA,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1136,886c4ba5d4c2bd9b0821287002d10bf4afee77f6f62fe547530e6807fcddfd60
TR-01137,2025-03-10,2025-03-01,OP,ACC-00007,DESPESA,2361.9476805313225,2273.129467516399,BRL,Participação nos resultados vinculada a OP,34,PIX,ATRASADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1137,84a495650996e7996bb34f7596265bb66f903928f89cc5373a02564ebdfc92d2
TR-01138,2025-03-14,2025-03-01,COM,ACC-00007,DESPESA,2187.703016769342,2187.703016769342,BRL,Desconto concedido em operação de COM,38,TRANSFERENCIA,CANCELADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1138,6c278fdb30453080762a82376feae372e3ab82551e41754bfff9b95ea0abf907
TR-01139,2025-03-11,2025-03-01,TI,ACC-00007,DESPESA,2127.189952511344,2127.189952511344,BRL,Aquisição de material operacional - TI,2,TRANSFERENCIA,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1139,65ca51b21a67028772213444aab843643eed7e25919ce4478af8f43bd9004dd0
TR-01140,2025-03-19,2025-03-01,FIN,ACC-00007,DESPESA,2618.0145883262785,2524.145297257756,BRL,Imposto sobre venda apurado em FIN,40,PIX,ATRASADO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1140,09021dca7f25feef4ea05fa61828b37c2fad3847f692ab3a36f0ade20461c50e
TR-01141,2025-03-04,2025-03-01,JUR,ACC-00007,DESPESA,2056.0745475117706,2056.0745475117706,BRL,Contrato de conectividade para área JUR,9,PIX,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1141,f224297dd76fd366129010db519ae303ff82362b3ff100f92bd72be48fffc1c1
TR-01142,2025-03-25,2025-03-01,COM,ACC-00007,DESPESA,2137.6926795744616,2082.6048535693435,BRL,Diária de hotel para equipe COM,19,CARTAO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1142,116d0964b1265f6f27299eba056c436d9a7add932a871226d991502ddf61e351
TR-01143,2025-03-24,2025-03-01,MKT,ACC-00007,RECEITA,2108.470169335753,2069.7415749457064,BRL,Comissão recebida por MKT,33,CARTAO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1143,7207622b7ca3c58043b86bda39ee220e4355fb48ffae565361f13bb9cdba488b
TR-01355,2025-03-12,2025-03-01,COMP,ACC-00008,DESPESA,5539.148818617941,5327.746497978543,BRL,Custo operacional associado a COMP,8,TED,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1355,dd20a5bc4ef4b5dcdaa56a4ebad12bbb14594c4a7ed34e826a3d6c47c6eb066a
TR-01356,2025-03-24,2025-03-01,CTB,ACC-00008,RECEITA,5551.350420398269,5551.350420398269,BRL,Licenciamento de software - CTB,5,CARTAO,PAGO,e6288577-83de-45f9-9cb7-fa62004b89b9,2025-04-05,ERP_CORPORATIVO,TRANSACOES_FINANCEIRAS,1356,5c28131ec5761b08cddd6dabb134a9bd13d21d9ade659f2a48daf27386985764
